frame,id,class,x1,y1,x2,y2,conf,cx,cy,area
198,135,2,89.29709,472.41547,157.212,524.6018,0.9645001888275146,123.25454711914062,498.5086364746094,3544.231
198,136,3,375.25333,326.50854,445.0463,383.7694,0.8446598052978516,410.1498107910156,355.13897705078125,3996.4058
198,138,2,93.01991,519.7889,161.1901,580.89386,0.9681460857391357,127.1050033569336,550.3413696289062,4165.5376
198,141,1,76.28227,108.87574,477.90112,557.2066,0.8354195952415466,277.0917053222656,333.0411682128906,180058.12
199,135,2,88.67684,472.2538,156.11577,524.4059,0.9582332968711853,122.39630126953125,498.329833984375,3517.0796
199,136,3,373.9378,327.47787,442.7001,383.73282,0.8553632497787476,408.3189697265625,355.6053466796875,3868.2192
199,138,2,89.047585,519.70087,159.21783,578.9641,0.9679356813430786,124.13270568847656,549.33251953125,4158.5166
199,141,1,75.62201,108.905655,477.83044,557.7844,0.840967059135437,276.7262268066406,333.34503173828125,180542.83
200,135,2,88.13883,472.1683,155.32393,524.8697,0.9599331617355347,121.73138427734375,498.51898193359375,3540.7478
200,138,2,86.7143,519.895,158.2343,579.1848,0.9757705926895142,122.47430419921875,549.5399169921875,4240.406
200,141,1,73.9357,108.96527,478.54242,558.0873,0.8494667410850525,276.23907470703125,333.5262756347656,181717.78
200,136,3,374.14395,327.7684,440.0246,383.4019,0.7602975368499756,407.08428955078125,355.58514404296875,3665.17
201,135,2,87.39092,472.01996,154.84946,524.79236,0.9479380249977112,121.12019348144531,498.4061584472656,3559.9487
201,138,2,86.150276,520.62195,154.93578,578.1018,0.9479186534881592,120.54302978515625,549.3618774414062,3953.7808
201,141,1,74.03994,108.91891,478.38348,558.3779,0.8518111109733582,276.2117004394531,333.6484069824219,181735.84
201,136,3,373.1525,327.71863,439.8127,383.6502,0.7640460729598999,406.48260498046875,355.6844177246094,3728.4111
202,135,2,86.09432,472.383,154.28883,523.9327,0.9431027173995972,120.19157409667969,498.1578369140625,3515.4055
202,136,3,374.36838,328.18582,441.05542,383.79486,0.808242678642273,407.7119140625,355.9903564453125,3708.4023
202,138,2,82.60967,520.2689,154.07335,578.73834,0.9484912157058716,118.34150695800781,549.503662109375,4178.44
202,141,1,76.84531,109.14696,478.63373,557.14,0.8483017086982727,277.739501953125,333.14349365234375,179998.42
203,135,2,84.46005,471.9865,152.67938,523.8102,0.9455370306968689,118.56971740722656,497.8983459472656,3535.376
203,136,3,374.42474,328.50314,443.53674,384.7026,0.8667536377906799,408.9807434082031,356.6028747558594,3884.0574
203,138,2,80.18327,521.00305,151.91348,579.1613,0.952604353427887,116.04837799072266,550.0821533203125,4171.7046
203,141,1,75.84388,109.01865,478.63986,556.65454,0.8473052382469177,277.24188232421875,332.83660888671875,180305.94
204,135,2,82.42738,471.8121,150.63571,522.7854,0.9224347472190857,116.53154754638672,497.29876708984375,3476.8035
204,136,3,376.30612,330.365,446.03506,386.5333,0.9151790738105774,411.17059326171875,358.44915771484375,3916.5564
204,138,2,80.87382,520.4163,148.78885,577.78986,0.9322395920753479,114.83132934570312,549.1030883789062,3896.5254
204,141,1,76.27424,109.04873,478.05316,557.1537,0.8534820675849915,277.1636962890625,333.1011962890625,180039.12
205,135,2,80.55179,471.17746,149.47852,521.3716,0.9587114453315735,115.01515197753906,496.2745361328125,3459.7166
205,136,3,379.4318,331.07297,447.89594,387.11667,0.8724099397659302,413.66387939453125,359.0948181152344,3836.984
205,138,2,74.08549,520.13434,146.86357,576.5491,0.9650312066078186,110.47453308105469,548.3416748046875,4105.7563
205,141,1,66.34205,113.26773,478.36053,562.7984,0.848112940788269,272.3512878417969,338.0330810546875,185214.95
206,135,2,79.37696,471.04974,148.25381,520.67084,0.9714165925979614,113.81538391113281,495.86029052734375,3417.7449
206,136,3,381.53796,331.78333,449.41125,387.3845,0.9113432765007019,415.474609375,359.58392333984375,3773.834
206,138,2,70.952484,519.02234,145.34346,575.7663,0.9734627604484558,108.1479721069336,547.394287109375,4221.2383
206,141,1,60.291046,113.248184,478.6482,562.55554,0.8626430034637451,269.4696044921875,337.90185546875,187970.95
207,135,2,77.30036,470.64117,147.24757,521.40314,0.9795234203338623,112.27397155761719,496.02215576171875,3550.6577
207,136,3,380.4198,331.93835,450.1296,388.12057,0.9224557876586914,415.27471923828125,360.02947998046875,3916.452
207,138,2,70.26963,518.68475,143.94443,574.837,0.9692702889442444,107.10702514648438,546.7608642578125,4137.0034
207,141,1,73.98077,109.06002,478.4551,557.80664,0.8562084436416626,276.2179260253906,333.4333190917969,181506.48
208,135,2,76.25788,469.85083,146.53387,521.16284,0.9791015386581421,111.3958740234375,495.5068359375,3606.0027
208,136,3,381.30695,333.2756,451.20972,388.6122,0.9200145602226257,416.2583312988281,360.94390869140625,3868.1824
208,138,2,67.7979,518.79266,141.287,575.1953,0.940671443939209,104.54244995117188,546.9940185546875,4144.98
208,141,1,74.94804,109.04297,478.27887,556.5418,0.8515967130661011,276.61346435546875,332.7923889160156,180490.08
209,135,2,74.652176,468.6466,145.55472,520.6652,0.9761601686477661,110.10344696044922,494.6559143066406,3688.2522
209,136,3,381.7104,333.46957,451.44098,388.84207,0.9210201501846313,416.57568359375,361.15582275390625,3861.157
209,138,2,65.34556,518.73566,140.12881,574.67126,0.9419626593589783,102.7371826171875,546.7034912109375,4183.047
209,141,1,75.101166,108.9668,478.07715,556.6896,0.85268634557724,276.58917236328125,332.82818603515625,180421.53
210,135,2,74.47009,468.8135,143.98502,519.46045,0.9661603569984436,109.22755432128906,494.136962890625,3520.7183
210,136,3,382.11124,333.51843,451.81104,388.8126,0.8939841389656067,416.96112060546875,361.16552734375,3853.9917
210,138,2,64.259705,518.746,138.17177,574.1245,0.9609045386314392,101.21573638916016,546.4352416992188,4093.142
210,141,1,75.41109,108.980804,478.3777,556.69385,0.8485796451568604,276.8943786621094,332.83734130859375,180413.4
211,135,2,73.87723,468.369,142.2468,517.2268,0.968645453453064,108.06201171875,492.79791259765625,3340.388
211,136,3,384.62753,334.29462,454.04272,389.1557,0.8825732469558716,419.33514404296875,361.72515869140625,3808.1926
211,138,2,62.764816,516.8858,137.11438,573.1461,0.9499678015708923,99.9395980834961,545.0159912109375,4182.9297
211,141,1,75.83177,109.03237,478.27448,556.85345,0.8479317426681519,277.0531311035156,332.9429016113281,180222.31
212,135,2,72.49784,467.10782,141.45961,517.39014,0.9654937982559204,106.97872924804688,492.24896240234375,3467.5576
212,136,3,388.80103,334.88745,457.18823,390.7632,0.8980183005332947,422.99462890625,362.8253173828125,3821.1873
212,138,2,61.36708,516.1116,134.8774,572.39294,0.9435926079750061,98.12223815917969,544.2522583007812,4137.261
212,141,1,76.93706,108.947624,478.1814,557.093,0.8488514423370361,277.5592346191406,333.02032470703125,179815.8
213,135,2,70.46283,465.1143,140.32379,517.05695,0.9545893669128418,105.393310546875,491.08563232421875,3628.764
213,136,3,389.49814,336.19864,460.19318,392.05798,0.9135148525238037,424.84564208984375,364.1282958984375,3948.9785
213,138,2,58.20497,515.34015,133.82077,570.3891,0.9657421112060547,96.01287078857422,542.8646240234375,4162.5703
213,141,1,75.868744,109.03249,478.64993,555.9481,0.8515105247497559,277.25933837890625,332.49029541015625,180009.2
214,135,2,67.80039,463.33655,138.10439,514.7271,0.9512534737586975,102.952392578125,489.0318298339844,3612.962
214,136,3,392.1929,337.98373,464.0371,394.88385,0.8637229800224304,428.114990234375,366.43377685546875,4087.9438
214,138,2,56.946297,512.32245,133.0731,569.5903,0.972221851348877,95.00970458984375,540.9563598632812,4359.6167
214,141,1,76.26098,108.6781,478.4436,555.7458,0.8479034304618835,277.352294921875,332.2119445800781,179802.86
215,135,2,67.115776,461.99673,138.91463,512.3323,0.9435023069381714,103.01519775390625,487.16448974609375,3614.034
215,136,3,396.55573,339.81943,468.61752,396.9795,0.861342191696167,432.58660888671875,368.39947509765625,4119.057
215,138,2,58.94179,511.36545,132.68835,567.7402,0.9768931865692139,95.81507110595703,539.5527954101562,4157.4424
215,141,1,75.30888,108.73453,478.4358,555.42914,0.853672206401825,276.8723449707031,332.08184814453125,180074.61
216,135,2,66.550514,460.29468,138.14575,511.99237,0.9623739719390869,102.34812927246094,486.1435241699219,3701.3086
216,136,3,401.31476,341.0056,474.761,399.11682,0.9003103971481323,438.0378723144531,370.06121826171875,4268.049
216,138,2,57.2102,511.39005,131.45654,565.70197,0.984326183795929,94.3333740234375,538.5460205078125,4032.4612
216,141,1,75.35402,108.60334,478.27072,555.42755,0.848382294178009,276.8123779296875,332.01544189453125,180032.94
217,135,2,66.70023,459.45145,138.2567,510.94476,0.9659536480903625,102.47846984863281,485.1981201171875,3684.6797
217,138,2,55.94929,510.86746,131.21107,565.0732,0.9857139587402344,93.58018493652344,537.9703369140625,4079.619
217,141,1,65.67683,113.37095,479.02338,562.33496,0.843043327331543,272.35009765625,337.85296630859375,185577.73
217,136,3,405.75323,344.63647,480.0,401.45752,0.677827000617981,442.8766174316406,373.0469970703125,4218.779
218,135,2,66.400116,458.60248,137.54752,510.13446,0.9570708274841309,101.97381591796875,484.36846923828125,3666.3665
218,138,2,55.076324,509.26028,131.3281,564.3458,0.9805789589881897,93.20220947265625,536.8030395507812,4200.37
218,141,1,76.35502,108.630325,479.20438,555.25745,0.8460742831230164,277.7796936035156,331.9438781738281,179923.45
218,136,3,412.92044,346.26846,480.0,404.24417,0.749778687953949,446.460205078125,375.2563171386719,3888.9849
219,135,2,64.62597,457.0608,136.50198,509.6018,0.9499344229698181,100.56398010253906,483.331298828125,3776.4387
219,136,3,418.0125,349.38034,480.0,406.60187,0.9310190081596375,449.0062561035156,377.9910888671875,3547.0188
219,138,2,54.22787,508.15634,130.6757,562.8429,0.9832909107208252,92.45178985595703,535.4996337890625,4180.6685
219,141,1,76.223076,108.63005,479.47446,556.92694,0.8381839394569397,277.8487548828125,332.77850341796875,180776.33
220,135,2,64.23817,456.25775,135.66634,509.0377,0.9516208171844482,99.95225524902344,482.647705078125,3769.9744
220,136,3,424.14795,352.6352,480.0,410.52936,0.9077768325805664,452.073974609375,381.582275390625,3233.5078
220,138,2,53.614376,507.29044,130.16104,562.3797,0.9791092872619629,91.88771057128906,534.8350830078125,4216.8994
220,141,1,75.64932,108.650246,479.4814,558.4087,0.8444400429725647,277.56536865234375,333.52947998046875,181626.89
221,135,2,64.21517,455.66843,135.24852,509.2984,0.953716516494751,99.73184204101562,482.4833984375,3809.5166
221,136,3,429.48175,354.12064,480.0,413.81903,0.9497902393341064,454.7408752441406,383.9698486328125,3015.8584
221,138,2,53.725952,505.829,130.17175,561.6204,0.9744701981544495,91.9488525390625,533.7247314453125,4265.019
221,141,1,62.981674,113.30536,479.44003,562.3551,0.8411489129066467,271.2108459472656,337.8302307128906,187010.53
222,135,2,63.165657,455.21017,134.9285,505.5886,0.9696770310401917,99.04707336425781,480.3993835449219,3615.2983
222,136,3,435.2682,358.48422,480.0,417.55075,0.859241247177124,457.63409423828125,388.0174865722656,2642.1528
222,138,2,52.84525,504.6571,129.49991,560.6704,0.9585029482841492,91.17257690429688,532.6637573242188,4293.681
222,141,1,64.64877,113.24113,479.24185,561.446,0.8414252400398254,271.9453125,337.34356689453125,185822.64
223,135,2,61.877502,454.38864,133.6043,504.56625,0.9787068367004395,97.74089813232422,479.4774475097656,3599.079
223,138,2,51.94405,504.11087,127.906586,559.91205,0.9448884129524231,89.9253158569336,532.011474609375,4238.7993
223,141,1,69.70741,113.32541,479.2852,561.8237,0.8325597643852234,274.4963073730469,337.5745849609375,183694.94
223,136,3,443.00616,363.98413,480.0,422.1617,0.7868111729621887,461.5030822753906,393.07293701171875,2152.212
224,135,2,60.556553,454.06604,133.27296,504.38226,0.9770410656929016,96.91475677490234,479.2241516113281,3658.8154
224,138,2,51.937603,504.2788,127.46433,560.09204,0.9545534253120422,89.70096588134766,532.1854248046875,4215.391
224,141,1,70.73409,113.46978,479.23404,562.0922,0.8313418030738831,274.98406982421875,337.781005859375,183262.23
224,136,3,449.32108,369.91367,480.0,423.71054,0.7375299334526062,464.6605224609375,396.8121032714844,1650.4303
225,135,2,59.77575,453.2622,132.59207,504.97824,0.9775609374046326,96.18391418457031,479.1202392578125,3765.7715
225,138,2,51.388573,504.53357,127.00114,558.8416,0.9526534676551819,89.19485473632812,531.6876220703125,4106.3706
225,141,1,68.97925,113.46173,479.1527,562.29553,0.8349234461784363,274.06597900390625,337.8786315917969,184099.72
225,136,3,454.5651,378.45062,480.0,423.9679,0.6700307726860046,467.28253173828125,401.2092590332031,1157.7275
226,135,2,59.347435,452.9508,131.92046,503.56174,0.9739294052124023,95.63394165039062,478.25628662109375,3672.9883
226,138,2,50.73898,503.7763,126.32776,558.573,0.9456743597984314,88.53337097167969,531.1746826171875,4142.0146
226,141,1,70.860115,113.398544,479.0839,562.7601,0.8294821977615356,274.9720153808594,338.0793151855469,183440.06
227,135,2,59.126453,452.6477,130.66849,501.974,0.9692287445068359,94.89746856689453,477.31085205078125,3528.9036
227,138,2,50.084633,502.29327,125.69099,557.9339,0.9484819769859314,87.88780975341797,530.1135864257812,4206.7847
227,141,1,69.22666,113.36921,479.0163,562.1326,0.8319723010063171,274.1214904785156,337.75091552734375,183898.61
228,135,2,57.428772,451.76898,130.25917,504.46313,0.9649112224578857,93.8439712524414,478.1160583496094,3837.736
228,138,2,48.91882,502.84253,125.13262,557.12164,0.9322644472122192,87.02571868896484,529.9820556640625,4136.818
228,141,1,68.08145,113.51358,479.08917,562.8855,0.8363620638847351,273.5853271484375,338.19952392578125,184695.33
229,135,2,56.747696,451.2159,129.59587,503.94238,0.9658128619194031,93.17178344726562,477.57916259765625,3841.027
229,138,2,47.880615,501.53976,124.691986,557.1475,0.9446433782577515,86.28630065917969,529.3436279296875,4271.308
229,141,1,68.59538,113.49452,478.98013,562.2362,0.8285455703735352,273.7877502441406,337.8653564453125,184156.75
230,135,2,56.277958,451.04782,128.28699,504.16806,0.9557461738586426,92.282470703125,477.6079406738281,3825.137
230,138,2,45.220657,501.53226,123.38568,556.9297,0.9416510462760925,84.30316925048828,529.23095703125,4330.1416
230,141,1,69.34749,113.40776,479.23856,562.4399,0.8237529993057251,274.29302978515625,337.923828125,184054.23
231,135,2,55.75252,450.15924,127.454384,503.53156,0.9634820222854614,91.60345458984375,476.84539794921875,3826.894
231,138,2,47.406937,500.61847,123.3531,556.718,0.9350924491882324,85.38002014160156,528.668212890625,4260.546
231,141,1,68.813484,113.34717,479.18137,562.80853,0.8241743445396423,273.9974365234375,338.0778503417969,184444.52
231,142,3,445.75705,374.20895,480.0,429.63016,0.7342025637626648,462.8785400390625,401.9195556640625,1897.7855
232,135,2,55.048126,450.60034,127.00195,504.24075,0.9651776552200317,91.02503967285156,477.4205322265625,3859.6328
232,138,2,43.894188,500.9423,122.46279,556.4055,0.9283053278923035,83.1784896850586,528.6738891601562,4357.6685
232,141,1,68.499985,113.126564,479.13495,562.4058,0.8310291171073914,273.8174743652344,337.7662048339844,184489.77
232,142,3,442.28857,369.7813,480.0,430.19186,0.9113146066665649,461.144287109375,399.986572265625,2278.168
233,135,2,54.0362,451.0466,126.51539,503.97357,0.9643272757530212,90.27579498291016,477.51007080078125,3836.1038
233,138,2,43.513012,501.36133,121.68945,556.03534,0.9378843903541565,82.60123443603516,528.6983642578125,4274.219
233,141,1,69.187744,113.42524,479.2057,562.4459,0.8335630297660828,274.19671630859375,337.9355773925781,184106.55
233,142,3,434.1972,366.09146,480.0,425.96872,0.9217827916145325,457.0986022949219,396.03009033203125,2742.546
234,135,2,52.91969,449.96188,126.35415,503.45386,0.958463191986084,89.63691711425781,476.7078857421875,3928.1543
234,138,2,43.609768,501.26028,120.582275,555.7907,0.9490140080451965,82.09602355957031,528.5255126953125,4197.3433
234,141,1,67.095566,113.41623,479.0358,562.50323,0.8428770303726196,273.065673828125,337.959716796875,184997.02
234,142,3,429.8172,364.26944,480.0,422.79614,0.9077408909797668,454.9085998535156,393.53277587890625,2937.034
235,135,2,51.920456,449.4745,125.841156,501.78638,0.9632766246795654,88.88080596923828,475.63043212890625,3866.9314
235,138,2,43.304058,500.4339,119.94961,555.4939,0.9632276296615601,81.6268310546875,527.9638671875,4220.104
235,141,1,66.32355,113.39956,479.25134,562.3174,0.844749391078949,272.7874450683594,337.85845947265625,185370.64
235,142,3,423.1502,361.5944,480.0,420.1112,0.9318441152572632,451.5751037597656,390.852783203125,3326.6687
236,135,2,51.11071,449.63297,124.397606,501.73007,0.9502124786376953,87.75415802001953,475.6815185546875,3818.0352
236,138,2,43.388103,499.4966,119.562836,555.121,0.9641568660736084,81.47547149658203,527.3087768554688,4237.1704
236,141,1,67.18417,113.24829,479.05096,562.94763,0.842826783657074,273.1175537109375,338.09796142578125,185216.22
236,142,3,417.4282,359.03815,480.0,416.72098,0.6921560764312744,448.714111328125,387.87957763671875,3609.319
237,135,2,50.4773,449.27625,124.04509,500.9304,0.922630786895752,87.26119232177734,475.10333251953125,3800.0815
237,138,2,46.148754,498.59875,119.33493,554.788,0.9644581079483032,82.7418441772461,526.693359375,4112.278
237,141,1,65.29257,113.19465,479.0094,561.6606,0.851431131362915,272.1510009765625,337.4276123046875,185537.9
237,142,3,409.8834,356.01633,480.0,414.48862,0.7074905633926392,444.94171142578125,385.2524719238281,4099.8784
238,135,2,49.99461,448.93933,123.65342,500.12283,0.9276398420333862,86.82401275634766,474.53106689453125,3770.116
238,138,2,45.232395,497.87152,118.78681,554.2789,0.9675096869468689,82.00960540771484,526.0751953125,4149.0093
238,141,1,64.038284,113.33196,478.64798,561.2447,0.8495700359344482,271.3431396484375,337.288330078125,185708.95
238,142,3,402.25793,354.38956,475.85336,412.07642,0.7420318126678467,439.0556640625,383.23297119140625,4245.4893
239,135,2,49.919544,447.81735,123.160805,499.29916,0.9418387413024902,86.54017639160156,473.5582580566406,3770.5925
239,138,2,45.476772,497.6805,118.14445,553.84045,0.9616562128067017,81.81060791015625,525.760498046875,4081.0127
239,141,1,60.504154,113.2787,478.38272,562.0197,0.8592091202735901,269.4434509277344,337.6492004394531,187519.27
239,142,3,394.56415,352.91663,467.0907,409.6785,0.8783981204032898,430.8274230957031,381.29754638671875,4116.7427
240,135,2,49.564247,447.60687,122.079796,499.20035,0.9538261294364929,85.822021484375,473.40362548828125,3741.329
240,138,2,57.074177,497.32944,117.40414,553.23096,0.9672622680664062,87.2391586303711,525.2802124023438,3372.5364
240,141,1,63.21812,113.215,478.47537,561.95483,0.85240638256073,270.84674072265625,337.58489990234375,186342.48
240,142,3,390.68726,351.90262,462.48572,407.03485,0.868121862411499,426.58648681640625,379.46875,3958.4094
241,135,2,49.357628,447.2601,121.32277,498.77924,0.9544676542282104,85.34019470214844,473.0196533203125,3707.5818
241,138,2,53.38963,496.40674,117.20961,552.44916,0.9579658508300781,85.29962158203125,524.427978515625,3576.6262
241,141,1,62.42809,113.259735,478.5197,561.72064,0.8548645377159119,270.4739074707031,337.49017333984375,186600.83
241,142,3,389.84503,350.33926,458.97855,405.32446,0.8235998153686523,424.41180419921875,377.83184814453125,3801.32
242,135,2,48.92323,446.62524,120.830154,499.2335,0.9484254717826843,84.87669372558594,472.92938232421875,3782.897
242,138,2,54.971462,496.3354,116.920815,552.1619,0.9438762068748474,85.94613647460938,524.2486572265625,3458.418
242,141,1,66.19235,113.27555,478.64404,562.38617,0.8522505164146423,272.418212890625,337.83087158203125,185236.44
242,142,3,385.67966,350.35895,455.06,404.64417,0.8643878102302551,420.36981201171875,377.5015563964844,3766.327
243,135,2,48.72083,446.39395,120.828766,498.91345,0.953917920589447,84.77479553222656,472.6536865234375,3787.073
243,138,2,52.431053,496.21573,116.71729,551.4435,0.9574587345123291,84.57417297363281,523.82958984375,3550.3845
243,141,1,64.966675,113.27989,478.4576,561.48676,0.8447992205619812,271.712158203125,337.3833312988281,185329.47
243,142,3,380.29434,348.55753,448.891,403.73483,0.8936033248901367,414.5926513671875,376.14617919921875,3784.9783
244,135,2,47.9086,445.49838,120.07901,498.7839,0.9416704773902893,83.99380493164062,472.1411437988281,3845.638
244,138,2,41.243298,496.17053,116.12653,551.1466,0.9634877443313599,78.6849136352539,523.6585693359375,4116.7866
244,141,1,67.87363,113.15865,478.448,561.1083,0.8513898253440857,273.16082763671875,337.1334533691406,183916.62
244,142,3,375.0296,347.43356,443.23563,402.53952,0.7409446835517883,409.13262939453125,374.9865417480469,3758.5583
245,135,2,47.543453,445.72903,119.46532,499.3501,0.9630399942398071,83.50438690185547,472.53955078125,3856.5266
245,138,2,38.628815,495.73312,115.94431,550.9275,0.9551801681518555,77.28656005859375,523.330322265625,4267.38
245,141,1,67.04996,113.38196,478.646,561.85706,0.8561123013496399,272.84796142578125,337.6195068359375,184590.58
245,142,3,373.39035,347.07144,440.11658,402.27448,0.8144684433937073,406.75347900390625,374.6729736328125,3683.4902
246,135,2,47.1761,445.6016,119.39423,498.98822,0.9646196961402893,83.28517150878906,472.294921875,3855.4824
246,138,2,38.153797,495.49118,115.84992,550.46075,0.9555206894874573,77.00186157226562,522.9759521484375,4270.923
246,141,1,65.541306,113.21681,478.6335,561.4431,0.851844847202301,272.08740234375,337.3299560546875,185158.81
246,142,3,371.6679,351.05536,438.7714,401.5391,0.7756125926971436,405.21966552734375,376.2972412109375,3387.6345
247,135,2,46.57868,446.06952,119.060486,499.78735,0.9660196900367737,82.819580078125,472.9284362792969,3893.566
247,138,2,38.527634,495.279,115.87993,550.8923,0.9586541056632996,77.20378112792969,523.0856323242188,4301.815
247,141,1,63.326073,113.24889,478.97845,562.11224,0.8591751456260681,271.1522521972656,337.6805725097656,186571.11
247,142,3,373.30276,346.16855,439.72287,401.4773,0.8459796905517578,406.5128173828125,373.82293701171875,3673.6128
248,135,2,44.55149,445.81586,118.09804,499.92004,0.96772700548172,81.32476806640625,472.8679504394531,3979.176
248,138,2,41.566097,495.50156,115.740974,550.9557,0.9569464325904846,78.65353393554688,523.2286376953125,4113.3037
248,141,1,75.11202,108.69026,478.4211,555.6091,0.8580154180526733,276.7665710449219,332.149658203125,180246.42
248,142,3,375.88644,353.3654,441.73242,402.34763,0.7871852517127991,408.8094482421875,377.85650634765625,3225.2834
249,135,2,43.14281,445.7088,117.497025,499.8972,0.9659919142723083,80.31991577148438,472.802978515625,4029.135
249,138,2,39.88001,495.25208,115.86857,551.1768,0.9569401144981384,77.8742904663086,523.2144775390625,4249.6406
249,141,1,74.8305,108.95257,478.68527,556.7563,0.8660716414451599,276.75787353515625,332.85443115234375,180847.66
249,142,3,374.32428,346.6497,441.3941,402.66434,0.8329795598983765,407.85919189453125,374.6570129394531,3756.8926
250,135,2,43.970623,445.5169,117.19078,499.21246,0.9705499410629272,80.58070373535156,472.36468505859375,3931.597
250,138,2,41.683353,494.9985,115.87188,550.81226,0.958479642868042,78.77761840820312,522.9053955078125,4140.7397
250,141,1,58.31184,113.18406,479.07336,561.73334,0.866983950138092,268.6925964355469,337.4587097167969,188732.28
250,142,3,371.43277,347.28244,440.02338,402.065,0.869940459728241,405.72808837890625,374.6737060546875,3757.569
251,135,2,43.089165,445.2114,116.8886,499.9261,0.9730339050292969,79.98888397216797,472.5687255859375,4037.9136
251,138,2,41.662327,494.49692,115.74673,550.2825,0.9559484124183655,78.70452880859375,522.3897094726562,4132.839
251,141,1,59.41676,113.13563,478.90353,561.9704,0.8665022253990173,269.16015625,337.5530090332031,188280.27
251,142,3,369.56876,345.71048,436.36667,402.20218,0.861262321472168,402.96771240234375,373.9563293457031,3773.5276
252,135,2,42.85073,445.84778,116.35157,499.95416,0.9697893261909485,79.60115051269531,472.9009704589844,3976.8647
252,138,2,40.443584,494.84723,115.654755,550.1115,0.9570050835609436,78.0491714477539,522.4793701171875,4156.491
252,141,1,74.44723,109.01079,478.35532,556.78827,0.8587435483932495,276.4012756347656,332.8995361328125,180860.94
252,142,3,364.12115,345.2261,432.8647,401.841,0.9178258776664734,398.492919921875,373.5335693359375,3891.908
253,135,2,42.583225,445.56912,115.85012,499.91702,0.9715918898582458,79.2166748046875,472.7430725097656,3981.9016
253,138,2,39.305992,493.84732,115.5669,549.817,0.937490701675415,77.43644714355469,521.8321533203125,4268.3
253,141,1,56.372524,113.36154,479.1546,561.56,0.8610292077064514,267.7635498046875,337.46075439453125,189490.27
253,142,3,360.98672,344.46274,428.9546,400.18903,0.8157645463943481,394.97064208984375,372.32586669921875,3787.597
254,135,2,42.459366,445.1092,115.30293,499.52374,0.9662618637084961,78.88114929199219,472.31646728515625,3963.75
254,138,2,40.218296,494.15753,115.28444,550.03186,0.9298211336135864,77.7513656616211,522.0947265625,4194.2705
254,141,1,66.654305,113.59105,478.91516,561.96985,0.8451780080795288,272.78472900390625,337.78045654296875,184849.03
254,142,3,356.46317,345.2038,421.6993,399.16193,0.6609185338020325,389.08123779296875,372.182861328125,3520.0205
255,135,2,41.423775,444.93268,114.99831,499.1597,0.9633178114891052,78.21104431152344,472.04620361328125,3989.7275
255,138,2,37.755806,493.87823,115.296265,550.2624,0.934128999710083,76.52603149414062,522.0703125,4372.053
255,141,1,70.70646,113.39314,479.07202,561.516,0.8378911018371582,274.8892517089844,337.4545593261719,182997.95
255,142,3,349.4925,341.24338,415.7771,397.92447,0.5727267265319824,382.6347961425781,369.58392333984375,3757.0837
256,135,2,41.54821,443.81143,115.0666,498.89914,0.9662021994590759,78.30740356445312,471.35528564453125,4049.9595
256,138,2,37.223507,492.85522,114.3745,550.01605,0.9343404173851013,75.79900360107422,521.4356689453125,4410.014
256,141,1,64.21819,113.487206,479.3029,561.55444,0.8491913080215454,271.7605285644531,337.52081298828125,185985.84
256,142,3,343.89972,340.2546,409.22305,396.5553,0.6339430212974548,376.5614013671875,368.40496826171875,3677.7488
257,135,2,43.19958,443.83777,115.376335,498.02637,0.9625650644302368,79.28795623779297,470.93206787109375,3911.1575
257,138,2,37.049377,493.0607,113.22937,548.7001,0.9417355060577393,75.13937377929688,520.88037109375,4238.607
257,141,1,65.25417,113.34928,479.12985,561.8489,0.8445895910263062,272.1920166015625,337.5990905761719,185623.08
258,135,2,42.021736,443.1476,114.99119,493.87122,0.9538000226020813,78.50646209716797,468.5093994140625,3701.2734
258,138,2,35.98075,492.3226,112.91129,547.1315,0.9378610253334045,74.4460220336914,519.72705078125,4216.476
258,141,1,66.28494,113.204094,477.8671,555.849,0.8233022689819336,272.0760192871094,334.52655029296875,182184.73
258,142,3,330.0173,339.1611,392.96555,393.92578,0.5731512308120728,361.4914245605469,366.54345703125,3447.3403
259,135,2,41.843758,442.70316,113.9066,493.1657,0.9549833536148071,77.87518310546875,467.9344482421875,3636.475
259,138,2,39.261242,492.20737,111.97029,547.0629,0.9107441902160645,75.61576843261719,519.6351318359375,3988.4954
259,141,1,75.02302,109.34876,477.28323,557.43146,0.8200931549072266,276.15313720703125,333.3901062011719,180245.84
259,142,3,322.76596,338.2283,385.12378,392.09055,0.7987300753593445,353.94488525390625,365.159423828125,3358.732
260,135,2,38.40125,442.25107,113.57594,493.11227,0.9518682360649109,75.98859405517578,467.6816711425781,3823.4758
260,138,2,46.346798,491.2635,111.139755,546.5356,0.8980748057365417,78.74327850341797,518.8995361328125,3581.2422
260,141,1,74.989914,109.30864,477.56345,558.21704,0.8019521832466125,276.27667236328125,333.7628479003906,180718.64
260,142,3,315.20148,337.17197,376.92184,391.0119,0.6968086361885071,346.0616455078125,364.0919189453125,3323.0205
261,135,2,37.69547,441.49353,112.6714,491.02264,0.9473421573638916,75.18343353271484,466.2580871582031,3713.4917
261,138,2,44.289364,490.11905,110.279724,545.4135,0.8345016837120056,77.2845458984375,517.7662963867188,3648.9014
261,141,1,76.02637,109.39301,477.91235,559.1572,0.8043611645698547,276.9693603515625,334.2751159667969,180753.94
261,142,3,306.60095,336.74832,368.3008,390.12576,0.8629474639892578,337.45086669921875,363.4370422363281,3293.3806
